T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
36964, -360, 654, -117, 3290, 368060, -25550
36984, -331, 594, -61, -9170, 344260, -69160
37004, -291, 528, -42, -61390, 289450, -102410
37024, -253, 485, -45, -136850, 220990, -112420
37044, -232, 441, -54, -206010, 163240, -95550
37064, -223, 408, -63, -259420, 124740, -57260
37084, -220, 396, -84, -294490, 99470, -14070
37104, -231, 435, -119, -311290, 82530, 22190
37124, -261, 560, -161, -304430, 79380, 48020
37144, -337, 823, -234, -280420, 93170, 71890
37164, -592, 1500, -417, -254590, 117040, 101780
37184, -1067, 1997, -746, -227710, 127890, 108150
37204, -789, 1973, -463, -164570, 64820, -21280
37224, -475, 1313, -386, -171010, -111510, -272230
37244, -368, 1131, -326, -265930, -235970, -384720
37264, -383, 1120, -393, -278880, -194810, -306950
37284, -542, 1451, -439, -277480, -102270, -141750
37304, -852, 1997, -482, -214760, 3500, -9940
37324, -844, 1997, -528, -143080, 43120, 14490
37344, -564, 1519, -437, -175630, -89740, -136780
37364, -408, 1220, -405, -199850, -247240, -349230
37384, -376, 1050, -307, -195300, -262920, -381990
37404, -395, 998, -240, -143220, -164990, -265230
37424, -441, 989, -246, -102480, -53340, -22120
37444, -465, 1010, -253, -96740, -87850, -20440
37464, -439, 953, -266, -65870, -143570, -91280
37484, -397, 870, -241, -18340, -184380, -167160
37504, -347, 789, -210, 35630, -200830, -210070
37524, -293, 668, -177, 70210, -199080, -194460
37544, -275, 556, -132, 88830, -185010, -129570
37564, -275, 477, -107, 108430, -176470, -67270
37584, -265, 469, -115, 132930, -188370, -46270
37604, -245, 549, -165, 163310, -203280, -48720
37624, -264, 678, -207, 203840, -187250, -30730
37644, -327, 892, -227, 256550, -134050, 16800
37664, -449, 1204, -253, 298830, -77770, 67830
37684, -618, 1571, -310, 289800, -61670, 93170
37704, -640, 1636, -439, 210420, -121030, 48300
37724, -507, 1283, -391, 131180, -221340, -89040
37744, -412, 1083, -322, 146160, -249410, -218960
37764, -353, 1021, -288, 189910, -209720, -269150
37784, -361, 1099, -274, 210280, -136640, -229810
37804, -442, 1299, -313, 201880, -49980, -126000
37824, -580, 1581, -400, 168560, 25340, -21140
37844, -686, 1756, -445, 135310, 71680, 16240
37864, -604, 1546, -374, 136150, 70210, -72730
37884, -455, 1289, -329, 146650, 25550, -241010
37904, -370, 1129, -302, 126980, 9030, -321580
37924, -361, 1023, -273, 104860, 66360, -261100
37944, -390, 970, -259, 93870, 167020, -127190
37964, -439, 1007, -282, 88620, 259840, -12670
37984, -483, 1130, -289, 95830, 323680, 30590
38004, -499, 1220, -277, 120120, 361900, 11410
38024, -480, 1160, -232, 124950, 372960, -19530
38044, -431, 1004, -209, 85540, 361690, -21420
38064, -374, 870, -210, 15260, 335370, -1820
38084, -350, 780, -196, -47530, 313320, 19740
38104, -344, 716, -163, -78470, 319690, 50680
38124, -344, 669, -139, -95410, 337750, 86660
38144, -341, 656, -130, -161210, 311430, 107380
38164, -344, 684, -146, -205380, 270970, 94780
38184, -346, 749, -186, -242620, 229040, 76440
38204, -358, 838, -227, -257530, 202090, 58310
38224, -395, 918, -248, -250810, 195020, 47950
38244, -434, 992, -242, -235270, 189700, 31920
38264, -451, 1072, -252, -224420, 157780, -21000
38284, -446, 1138, -282, -218260, 103880, -102760
38304, -427, 1144, -301, -209300, 62440, -164150
38324, -414, 1088, -276, -188440, 51380, -181510
38344, -419, 1040, -253, -166460, 53550, -169820
38364, -425, 1045, -261, -151690, 41580, -167650
38384, -434, 1120, -289, -131810, 18830, -186200
38404, -443, 1197, -319, -101290, 2240, -204680
38424, -459, 1221, -306, -64960, 2100, -202790
38444, -472, 1154, -272, -30590, 6720, -188580
38464, -458, 1120, -279, -14770, -10780, -191590
38484, -437, 1183, -315, -420, -47390, -224980
38504, -454, 1259, -342, 26460, -62300, -235900
38524, -488, 1338, -336, 60200, -47180, -202090
38544, -528, 1369, -326, 85680, -32060, -157640
38564, -532, 1337, -339, 89810, -41790, -134750
38584, -489, 1266, -346, 93310, -79590, -162750
38604, -452, 1236, -335, 116410, -112630, -206010
38624, -441, 1203, -315, 143570, -120610, -212170
38644, -448, 1204, -281, 158970, -108920, -174090
38664, -463, 1162, -274, 163310, -99330, -125790
38684, -454, 1160, -298, 146790, -109620, -89810
38704, -447, 1169, -294, 145110, -127680, -90440
38724, -420, 1095, -291, 162330, -138950, -110530
38744, -428, 1047, -243, 177100, -140910, -118720
38764, -393, 1029, -254, 182630, -139160, -112980
38784, -387, 998, -265, 174510, -145950, -110390
38804, -398, 1010, -271, 160510, -139300, -84630
38824, -408, 1051, -259, 161560, -115360, -55930
38844, -419, 1104, -247, 174300, -91490, -49070
38864, -418, 1073, -255, 150990, -72310, -43540
38884, -400, 1009, -255, 130480, -64750, -41090
38904, -372, 938, -247, 131950, -47180, -48650
38924, -364, 882, -208, 147280, -17570, -52010
38944, -339, 851, -190, 152320, 5670, -51240
38964, -321, 834, -186, 141820, 24990, -34790
38984, -323, 815, -174, 124530, 56770, 11410
39004, -332, 819, -182, 102130, 92540, 68320
39024, -344, 880, -217, 81480, 126140, 112770
39044, -390, 985, -252, 74550, 172410, 150430
39064, -446, 1092, -253, 77770, 229250, 182490
39084, -489, 1215, -264, 69650, 266000, 190470
39104, -513, 1328, -309, 31710, 267190, 174300
39124, -519, 1412, -377, -23240, 252840, 155120
39144, -525, 1377, -357, -56700, 257390, 151900
39164, -512, 1236, -302, -70700, 283640, 166600
39184, -482, 1147, -272, -99680, 289170, 167860
39204, -453, 1149, -297, -144410, 264110, 144690
39224, -468, 1242, -357, -188650, 241430, 134540
39244, -526, 1339, -359, -210700, 248780, 157080
39264, -567, 1319, -336, -217560, 269570, 190050
39284, -533, 1223, -301, -235060, 254940, 176260
39304, -456, 1124, -284, -242620, 194740, 84980
39324, -403, 1045, -269, -239540, 130130, -14910
39344, -388, 977, -244, -231280, 100100, -52920
39364, -381, 891, -225, -223720, 97300, -32060
39384, -368, 790, -202, -223930, 91630, 2590
39404, -360, 699, -169, -209930, 74480, 7910
39424, -339, 667, -158, -169330, 46060, -31150
39444, -315, 658, -162, -119630, 5600, -99470
39464, -301, 639, -146, -72520, -29120, -153370
39484, -292, 606, -129, -31220, -45640, -162610
39504, -286, 579, -122, -910, -56630, -140910
39524, -288, 564, -122, 18900, -71610, -109060
39544, -296, 594, -146, 35980, -87920, -79730
39564, -306, 714, -188, 58940, -110460, -66920
39584, -348, 956, -267, 130550, -95690, -55580
39604, -481, 1316, -340, 172550, -56560, -20020
39624, -670, 1780, -422, 203490, -31220, -3290
39644, -726, 1813, -423, 192290, -70490, -63280
39664, -552, 1402, -417, 139090, -170940, -197820
39684, -438, 1265, -415, 128240, -222320, -307300
39704, -420, 1295, -386, 175420, -163800, -299530
39724, -507, 1503, -373, 218120, -54810, -198030
39744, -653, 1783, -401, 203210, 17640, -92750
39764, -705, 1733, -455, 128240, 8470, -71470
39784, -578, 1441, -405, 79310, -65100, -197540
39804, -470, 1268, -336, 107660, -110460, -359310
39824, -398, 1130, -275, 128660, -86520, -392140
39844, -365, 985, -218, 102060, -32900, -304570
39864, -362, 889, -195, 51100, 17080, -181300
39884, -366, 808, -192, 3780, 45500, -99820
39904, -364, 790, -199, -16170, 51590, -98070
39924, -351, 848, -214, 2940, 48650, -161910
39944, -344, 861, -183, 35070, 58660, -213500
39964, -337, 783, -136, 43610, 80710, -201390
39984, -318, 682, -102, 16310, 85120, -159250
40004, -293, 578, -86, -30310, 66290, -126140
40024, -260, 487, -90, -76370, 38850, -111090
40044, -228, 443, -99, -104090, 17220, -113330
40064, -207, 443, -94, -101430, 17640, -116970
40084, -208, 467, -85, -78260, 43610, -96250
40104, -229, 520, -87, -59850, 80780, -35350
40124, -275, 617, -109, -62510, 110880, 59780
40144, -340, 777, -159, -87360, 126770, 170310
40164, -457, 1065, -264, -129080, 133070, 279650
40184, -678, 1657, -499, -181650, 133000, 371980
40204, -951, 1997, -585, -207830, 121450, 399350
40224, -639, 1563, -328, -120750, 80990, 267330
40244, -417, 1233, -341, -65450, -37240, 28280
40264, -355, 1209, -377, -169190, -170030, -80640
40284, -496, 1264, -461, -247660, -27720, 292740
40304, -725, 1633, -443, -199710, 113120, 495670
40324, -919, 1996, -441, -144270, 132650, 473620
40344, -696, 1804, -479, -163940, -45850, 207620
40364, -469, 1558, -490, -180950, -205660, -27440
40384, -447, 1256, -393, -174230, -150010, 64190
40404, -485, 1132, -286, -141540, -16310, 264530
40424, -507, 1039, -225, -128660, 33110, 353920
40444, -478, 915, -231, -149730, -11130, 320880
40464, -389, 929, -289, -143080, -105140, 177100
40484, -349, 910, -248, -85400, -153790, 42420
40504, -331, 778, -183, -24150, -131530, 22400
40524, -322, 662, -112, -1470, -104580, 61880
40544, -306, 560, -89, -11060, -112980, 91560
40564, -281, 465, -98, -31710, -150010, 103810
40584, -254, 531, -168, -36400, -185850, 94080
40604, -282, 512, -201, 350, -190050, 71750
40624, -316, 525, -162, 101290, -142100, 51310
40644, -313, 802, -149, 232190, -114800, -22050
40664, -383, 745, -39, 276640, -144480, -54110
40684, -411, 671, -75, 205870, -209230, 19880
40704, -352, 678, -242, 92050, -347410, 32550
40724, -350, 792, -303, 25340, -458780, 8190
40744, -493, 1132, -273, 63490, -463050, 26110
40764, -653, 1754, -472, 143990, -424760, 46410
40784, -836, 1997, -380, 169960, -441560, 33810
40804, -801, 1686, -556, 94780, -500080, 74620
40824, -602, 1387, -610, -132230, -660030, 108080
40844, -581, 1241, -360, -146440, -738780, 72450
40864, -501, 1197, -407, 19880, -681100, 60410
40884, -571, 1491, -432, 38500, -686350, 87290
40904, -711, 1524, -459, 16940, -653240, 260960
40924, -926, 1778, -448, 3920, -578760, 513170
40944, -843, 1606, -513, 35140, -557550, 620480
40964, -593, 1273, -559, 64330, -671160, 473480
40984, -416, 1019, -481, 67550, -805980, 281610
41004, -404, 942, -277, 348390, -577150, 356790
41024, -473, 1071, -202, 444710, -461440, 407050
41044, -542, 1052, -164, 385490, -460810, 423430
41064, -482, 937, -309, 252630, -545930, 374710
41084, -427, 852, -314, 205590, -583030, 298690
41104, -378, 745, -271, 262990, -535710, 209440
41124, -328, 712, -229, 322490, -490560, 93590
41144, -289, 669, -157, 342440, -446880, 19460
41164, -266, 576, -120, 297500, -403340, 31780
41184, -242, 497, -109, 229250, -369460, 78120
41204, -220, 479, -110, 181370, -331520, 118370
41224, -221, 469, -103, 155750, -275100, 150990
41244, -237, 516, -97, 142100, -203560, 172410
41264, -255, 620, -115, 124880, -135450, 174510
41284, -289, 805, -179, 88550, -75250, 180810
41304, -368, 1041, -241, 39620, -3850, 214130
41324, -476, 1263, -310, -16450, 82390, 265510
41344, -534, 1389, -398, -90230, 153580, 289730
41364, -518, 1360, -350, -144340, 198800, 222250
41384, -438, 1232, -312, -162680, 233940, 84420
41404, -399, 1206, -318, -215880, 262080, -19600
41424, -425, 1240, -404, -309540, 312480, -24780
41444, -507, 1355, -515, -420350, 386330, 40600
41464, -618, 1470, -571, -485450, 476420, 79030
41484, -681, 1550, -477, -468300, 566230, 11410
41504, -627, 1520, -385, -391440, 614530, -187880
41524, -534, 1378, -399, -375900, 600880, -401870
41544, -488, 1195, -483, -444710, 585270, -505260
41564, -555, 1102, -507, -475020, 637700, -507290
41584, -663, 1124, -462, -393120, 764890, -465710
41604, -712, 1173, -400, -253470, 898030, -427840
41624, -682, 1234, -380, -154490, 960610, -413910
41644, -610, 1137, -366, -129500, 945210, -405860
41664, -552, 955, -304, -160720, 904680, -353850
41684, -481, 783, -260, -206850, 870730, -263550
41704, -433, 651, -214, -255780, 825510, -182840
41724, -391, 553, -149, -311500, 691460, -98560
41744, -352, 519, -125, -321510, 590380, -99610
41764, -330, 539, -135, -320530, 479850, -109200
41784, -323, 624, -166, -295540, 383670, -108080
41804, -339, 702, -184, -248360, 314720, -82320
41824, -379, 719, -178, -193690, 260610, -41440
41844, -412, 759, -154, -127960, 189910, -37240
41864, -420, 842, -158, -57120, 84000, -89320
41884, -411, 912, -210, -10360, -42210, -149380
41904, -393, 977, -261, 25900, -147910, -174930
41924, -414, 999, -262, 71190, -205730, -146370
41944, -460, 1065, -253, 120890, -237650, -94290
41964, -526, 1194, -273, 153650, -292670, -70490
41984, -594, 1367, -378, 142940, -386610, -76650
42004, -630, 1509, -471, 112770, -491820, -100730
42024, -632, 1478, -451, 111370, -562590, -120820
42044, -605, 1405, -415, 128100, -598010, -126420
42064, -594, 1424, -432, 105490, -638260, -119630
42084, -612, 1485, -488, 48860, -669620, -72310
42104, -660, 1544, -476, 6020, -669690, 5880
42124, -681, 1512, -439, 2380, -650580, 70560
42144, -619, 1352, -445, -15330, -662620, 87920
42164, -538, 1245, -472, -52220, -690830, 89740
42184, -520, 1348, -485, -51870, -676270, 121100
42204, -538, 1161, -246, 8960, -587720, 201950
42224, -502, 890, -159, 112210, -480270, 268030
42244, -452, 648, -169, 82810, -506310, 255780
42264, -353, 629, -313, -3220, -592970, 228550
42284, -307, 475, -252, -26250, -626500, 224070
42304, -329, 772, -249, 84420, -532210, 255500
42324, -354, 775, -170, 244790, -439530, 190190
42344, -371, 757, -98, 278390, -409990, 131600
42364, -343, 572, -130, 242200, -428960, 66360
42384, -295, 567, -147, 138250, -485590, 31080
42404, -286, 546, -136, 70420, -493500, 41720
42424, -284, 567, -189, 79590, -445060, 46130
42444, -361, 949, -167, 111580, -340340, 35910
42464, -462, 1023, -152, 60410, -304920, 79240
42484, -519, 1264, -298, -85610, -349930, 111790
42504, -526, 1271, -432, -224420, -403550, 126630
42524, -544, 1469, -477, -229600, -373800, 118930
42544, -621, 1766, -384, -151060, -294490, 76580
42564, -560, 1495, -359, -197540, -252070, 69510
42584, -481, 1206, -415, -339150, -248430, 97720
42604, -421, 1177, -510, -398020, -214270, 116270
42624, -489, 1235, -288, -293230, -95830, 110390
42644, -510, 1400, -281, -225400, -8680, 91840
42664, -481, 1449, -489, -314440, -28560, 71540
42684, -523, 1354, -578, -376040, -8400, 89600
42704, -537, 1345, -250, -275520, 107660, 86660
42724, -475, 1111, -176, -185360, 147980, -25480
42744, -342, 882, -246, -193200, 103460, -136430
42764, -309, 738, -240, -208110, 62510, -182350
42784, -317, 823, -203, -155400, 82320, -149380
42804, -378, 836, -197, -72240, 119700, -80780
42824, -403, 698, -96, 10080, 169750, 32060
42844, -378, 700, -119, 56560, 141330, 80920
42864, -336, 808, -268, 79310, 20300, 28140
42884, -317, 811, -284, 127190, -81410, -18480
42904, -358, 874, -198, 239470, -86100, 15190
42924, -391, 814, -143, 354620, -63700, 78260
42944, -401, 948, -238, 396340, -102200, 111230
42964, -444, 1197, -368, 399980, -195300, 83020
42984, -587, 1585, -426, 428680, -249410, 63490
43004, -648, 1561, -350, 493500, -246470, 57330
43024, -574, 1273, -356, 498540, -275310, 6580
43044, -472, 1313, -516, 406420, -374500, -91350
43064, -447, 1051, -351, 359310, -441210, -179970
43084, -482, 1130, -254, 396480, -407120, -185570
43104, -466, 1151, -278, 397880, -394240, -178290
43124, -447, 1023, -310, 302050, -440720, -155680
43144, -427, 888, -264, 196630, -464870, -93940
43164, -398, 754, -197, 186340, -446180, -97860
43184, -348, 657, -186, 168980, -473270, -135730
43204, -276, 572, -193, 138040, -493430, -133420
43224, -224, 464, -177, 134050, -464800, -72520
43244, -190, 387, -140, 171430, -392560, 12810
43264, -174, 379, -121, 228620, -308280, 83790
43284, -157, 458, -137, 281120, -225750, 139090
43304, -173, 643, -196, 325080, -127400, 210490
43324, -285, 989, -270, 373100, 17850, 325010
43344, -637, 1732, -415, 407820, 195930, 448420
43364, -892, 1997, -471, 384090, 319270, 437990
43384, -537, 1568, -395, 287070, 255570, 98210
43404, -318, 1319, -450, 166250, 162610, -226940
43424, -429, 1276, -413, 118650, 309960, -123550
43444, -641, 1368, -429, 100660, 578690, 199500
43464, -797, 1575, -593, 3710, 755440, 412790
43484, -818, 1557, -468, -72660, 819560, 356160
43504, -637, 1314, -211, -31990, 814940, 76020
43524, -423, 964, -195, -115500, 720300, -137760
43544, -328, 721, -281, -350840, 604380, -141330
43564, -309, 528, -311, -510860, 557760, -57610
43584, -333, 405, -281, -509250, 591920, 8680
43604, -375, 412, -222, -395010, 653170, 14770
43624, -427, 686, -182, -236950, 685860, -38850
43644, -474, 910, -182, -99960, 666750, -97300
43664, -452, 933, -215, -40530, 611940, -83440
43684, -478, 1324, -438, -64470, 520450, -24500
43704, -616, 1582, -474, -59570, 440790, 23310
43724, -681, 1520, -303, 30380, 446670, 106470
43744, -546, 1272, -241, 139650, 445900, 156380
43764, -450, 1181, -257, 153370, 311780, 111020
43784, -471, 1371, -106, 165060, 167300, 83650
43804, -576, 1525, -294, 229810, 126910, 179830
43824, -783, 1776, -264, 272860, 147980, 381710
43844, -612, 1341, -379, 272090, 100520, 473340
43864, -421, 912, -275, 409920, -182490, 171990
43884, -342, 1057, -293, 522480, -256620, 85540
43904, -413, 1042, -175, 550550, -260610, 192500
43924, -469, 852, -125, 495880, -284690, 333970
43944, -490, 670, -121, 427840, -402920, 320180
43964, -455, 571, -212, 375760, -588140, 168630
43984, -357, 565, -294, 343280, -745850, 17360
44004, -259, 471, -276, 336770, -789110, -1400
44024, -219, 383, -187, 370440, -721140, 100940
44044, -199, 425, -122, 416010, -624120, 223720
44064, -198, 602, -133, 429660, -539630, 349790
44084, -281, 903, -188, 414680, -430780, 526330
44104, -557, 1623, -393, 398300, -261170, 736680
44124, -922, 1983, -416, 387310, -62090, 845460
44144, -470, 1303, -307, 375620, -17360, 535780
44164, -220, 1609, -735, 253260, -163240, 70
44184, -536, 1918, -560, 233170, 48720, 2940
44204, -919, 1897, -503, 297150, 565040, 421190
44224, -761, 1492, -571, 64050, 822080, 603190
44244, -592, 1311, -302, -108080, 827190, 257530
44264, -590, 1562, -397, -139230, 859390, -83370
44284, -483, 1069, -765, -475650, 888370, -30240
44304, -483, 530, -760, -852390, 910630, 57960
44324, -746, 472, -532, -783650, 1082900, -70770
44344, -800, 449, -263, -464870, 1321880, -270410
44364, -669, 781, -124, -259560, 1398530, -449050
44384, -433, 622, -141, -266700, 1278130, -546770
44404, -260, 597, -398, -511770, 1080520, -402430
44424, -355, 565, -421, -815290, 889210, -138250
44444, -690, 1001, -283, -880530, 790160, 146650
44464, -1180, 1997, -503, -792960, 670880, 415170
44484, -918, 1838, -481, -741790, 330190, 510930
44504, -587, 1579, -599, -532980, -262010, 176120
44524, -737, 1060, -352, -291550, -706370, -4550
44544, -1014, 1082, -256, -158690, -760270, 455140
44564, -1009, 905, -414, 36610, -792820, 851270
44584, -668, 458, -594, 386050, -1308090, 546140
44604, -611, 531, -500, 617540, -1386700, 380520
44624, -729, 575, -289, 705390, -1391390, 278740
44644, -656, 434, -370, 443590, -1463770, 250600
44664, -359, 412, -503, 172130, -1455440, 283080
44684, -88, 574, -411, 141820, -1178030, 416080
44704, -183, 1087, -331, 295190, -670670, 563360
44724, -457, 1541, -377, 319060, -156380, 616000
44744, -382, 1237, -318, 142380, 230510, 492730
44764, -289, 1054, -625, -178010, 467180, 230090
44784, -610, 1088, -769, -350210, 845110, 176190
44804, -938, 1023, -938, -507150, 1267210, 262430
44824, -966, 824, -594, -628950, 1537900, 103880
44844, -882, 954, -612, -680120, 1581090, -344820
44864, -847, 816, -525, -728840, 1526630, -686700
44884, -806, 691, -424, -687260, 1494990, -739410
44904, -717, 798, -162, -541800, 1407490, -639940
44924, -596, 827, -28, -384790, 1183980, -421820
44944, -662, 1003, -45, -341530, 772310, -141330
44964, -776, 1060, -92, -252910, 277060, 105490
44984, -756, 1025, -304, -104230, -254940, 248710
45004, -762, 934, -386, 56840, -742000, 341740
45024, -793, 891, -420, 234150, -1035790, 526680
45044, -781, 1012, -494, 395850, -1174950, 723520
45064, -765, 1084, -498, 544530, -1212890, 823620
45084, -676, 1031, -533, 670880, -1181740, 784070
45104, -508, 886, -530, 718060, -1148910, 583730
45124, -390, 823, -417, 702660, -1083040, 323190
45144, -328, 809, -316, 662480, -942130, 100030
45164, -252, 812, -275, 558250, -771960, -65590
45184, -193, 738, -195, 407610, -587860, -174370
45204, -158, 628, -124, 273210, -367430, -217210
45224, -132, 536, -88, 152880, -138040, -213990
45244, -144, 494, -59, 38850, 69090, -187670
45264, -191, 580, -82, -60060, 255290, -119910
45284, -312, 845, -231, -172830, 402010, -9590
45304, -575, 1321, -609, -548100, 605780, 312480
45324, -756, 1356, -517, -675010, 703780, 295820
45344, -532, 1379, -204, -635880, 694610, -117810
45364, -469, 1814, -823, -824810, 568750, -528430
45384, -792, 1494, -625, -897820, 694890, -576660
45404, -981, 1738, -543, -677880, 871920, -677040
45424, -857, 1616, -390, -424480, 830970, -972440
45444, -671, 1136, -296, -241360, 773430, -991200
45464, -568, 909, -125, -104860, 704340, -781410
45484, -437, 706, 118, 53270, 551670, -540890
45504, -347, 506, 169, 96320, 249690, -305970
45524, -285, 522, 16, 51730, -143990, -107100
45544, -313, 502, -116, 12390, -473970, 129640
45564, -388, 740, -246, 24570, -623700, 460950
45584, -728, 1581, -417, 104370, -607880, 792260
45604, -1227, 1997, -322, 224840, -454580, 1091510
45624, -631, 1260, -583, 309750, -447510, 1011080
45644, -215, 1215, -744, 282940, -712320, 532630
45664, -631, 1996, -363, 576450, -498960, 465360
45684, -825, 1712, -304, 812840, -124460, 598430
45704, -433, 1081, -486, 577080, -140280, 505120
45724, -374, 1285, -387, 468160, -287210, 159040
45744, -463, 1139, -67, 629020, -188930, 24150
45764, -353, 564, -71, 563990, -111650, 102200
45784, -309, 417, -62, 326340, -201110, 97930
45804, -268, 641, -69, 263410, -292740, -39480
45824, -243, 587, 5, 252560, -350420, -143780
45844, -228, 450, 12, 142590, -369250, -72100
45864, -195, 652, -137, -30170, -394660, 51800
45884, -288, 902, -299, -189490, -403970, 159740
45904, -540, 1511, -548, -312270, -290570, 369250
45924, -824, 1997, -479, -362460, -78820, 550200
45944, -449, 1815, -628, -349300, 133490, 513730
45964, -463, 1589, -799, -526190, 152250, 219310
45984, -720, 1639, -772, -790930, 259910, 140070
46004, -633, 1376, -496, -819140, 597660, 228620